Timestamp,Open,High,Low,Close,Value,Trades,SMA_10,SMA_50,RSI_14,Return,Middle_Band,Upper_Band,Lower_Band,Return_Signal,Weekday,Day,Month,Year,TOD
2022-09-29,0.0219033,0.0219033,0.0211523,0.0217,258655.96807169,39,0.023052549999999998,0.022827834,22.33182063291062,-0.01117779205570213,0.02712134,0.03698426915952936,0.017258410840470636,-1,3,29,9,2022,0.0
2022-09-30,0.0217,0.0217246,0.0204762,0.02103,230910.84976859,27,0.02260955,0.022827834,24.11541481287621,-0.030875576036866414,0.026586335,0.03655688809013813,0.01661578190986187,-1,4,30,9,2022,0.0
2022-10-01,0.0206376,0.0208621,0.0201171,0.0202,137253.97472838,22,0.02209698,0.022827834,17.28869958738187,-0.0394674274845459,0.02579634,0.03510841353366698,0.01648426646633303,-1,5,1,10,2022,0.0
2022-10-02,0.0202,0.0210772,0.02,0.02,321116.0418644,34,0.021498820000000002,0.022827834,20.84159011592925,-0.009900990099009799,0.025053335,0.033665438753811894,0.01644123124618811,-1,6,2,10,2022,0.0
2022-10-03,0.0200379,0.0200379,0.0193534,0.0200074,120093.70453955,30,0.02112595,0.022827834,22.64446144218067,0.00036999999999998145,0.02435884,0.032171095548249665,0.016546584451750335,0,0,3,10,2022,0.0
2022-10-04,0.0200077,0.0206051,0.019656,0.0206051,285118.4788132,43,0.02078234,0.022827834,28.443169607573253,0.0298739466397433,0.02378723,0.030873107812010067,0.016701352187989932,1,1,4,10,2022,0.0
2022-10-05,0.0203573,0.0208,0.0190001,0.0206,370537.05201111,31,0.020699630000000004,0.022827834,28.77330099267843,-0.00024751153840563145,0.023275575,0.02966263824043908,0.01688851175956092,-1,2,5,10,2022,0.0
2022-10-06,0.0196438,0.0200462,0.0184,0.0184,437618.0626908399,94,0.02050878,0.022827834,20.09372337404146,-0.10679611650485443,0.022748455,0.028902195088066233,0.016594714911933768,-1,3,6,10,2022,0.0
2022-10-07,0.0184875,0.0187464,0.0176003,0.0182897,201652.4746598,94,0.02027775,0.022827834,24.164168342757392,-0.00599456521739139,0.02216142,0.027587226317609414,0.01673561368239059,-1,4,7,10,2022,0.0
2022-10-08,0.0179361,0.0188933,0.017936,0.017936,132814.95935428,81,0.01987682,0.022827834,21.171970913211837,-0.019338753506071615,0.021694775,0.0268706237437734,0.0165189262562266,-1,5,8,10,2022,0.0
2022-10-09,0.017936,0.0194985,0.017936,0.0180004,74536.31795146,77,0.01950686,0.022827834,28.687821078949653,0.003590544157002551,0.021279705000000003,0.026226320296384057,0.01633308970361595,0,6,9,10,2022,0.0
2022-10-10,0.0180004,0.0195,0.0176251,0.0192999,482887.18568976,52,0.019333850000000003,0.022827834,43.8651127709788,0.07219284015910743,0.0209717,0.02557776427909528,0.016365635720904718,1,0,10,10,2022,0.0
2022-10-11,0.0176304,0.0192,0.0175,0.0175,255101.91046193,62,0.01906385,0.022827834,34.067594515140925,-0.09325955056761936,0.020580414999999998,0.024952780120437754,0.01620804987956224,-1,1,11,10,2022,0.0
2022-10-12,0.0185989,0.0188693,0.0175001,0.0175001,106613.05794962,34,0.018813859999999998,0.022827834,23.48808359376862,5.7142857141645464e-06,0.020156340000000002,0.023926785695502915,0.01638589430449709,0,2,12,10,2022,0.0
2022-10-13,0.0184512,0.0185,0.0165703,0.0175709,239237.43272931,74,0.018570209999999997,0.022827834,24.84985808086344,0.004045691167479104,0.01984808,0.023387231617400275,0.016308928382599727,1,3,13,10,2022,0.0
2022-10-14,0.0175729,0.01898,0.0168613,0.01898,79904.40054919,69,0.0184077,0.022827834,38.544926240500665,0.08019509529961466,0.01959502,0.022546811341648525,0.016643228658351477,1,4,14,10,2022,0.0
2022-10-15,0.01898,0.0191017,0.0171317,0.0185,268774.56012808,46,0.0181977,0.022827834,40.11397999534775,-0.025289778714436273,0.019448664999999997,0.02230675595452111,0.016590574045478885,-1,5,15,10,2022,0.0
2022-10-16,0.0171531,0.0188,0.0167001,0.0172398,126102.41954681,44,0.01808168,0.022827834,35.71058789422459,-0.06811891891891886,0.01929523,0.022285395315690338,0.016305064684309662,-1,6,16,10,2022,0.0
2022-10-17,0.0172091,0.0190995,0.0171695,0.0190995,368659.1581426199,101,0.01816266,0.022827834,46.056209547804166,0.10787248111927039,0.019220204999999997,0.022147157120137692,0.016293252879862302,1,0,17,10,2022,0.0
2022-10-18,0.0197557,0.0197557,0.0173577,0.0197499,442795.81606101,108,0.01834405,0.022827834,46.30206171302061,0.03405324746721128,0.019110435,0.02175845019972971,0.016462419800270287,1,1,18,10,2022,0.0
2022-10-19,0.0178667,0.0189378,0.0170001,0.0188,164748.96791412,44,0.018424009999999998,0.022827834,42.80460505276623,-0.04809644605795471,0.018965435,0.021317453141959125,0.016613416858040873,-1,2,19,10,2022,0.0
